zes28a-1a2b-09v
Date,Time,Value [µS/cm],Quality,Tags,Comments
28/09/2025,08:40:00,8595.488,NA,conductivity,16.449
28/09/2025,08:45:00,8039.816,NA,conductivity,16.410
28/09/2025,08:50:00,7926.896,NA,conductivity,16.402
28/09/2025,08:55:00,7847.532,NA,conductivity,16.397
28/09/2025,09:00:00,7724.795,NA,conductivity,16.395
28/09/2025,09:05:00,7284.620,NA,conductivity,16.366
28/09/2025,09:10:00,6888.185,NA,conductivity,16.336
28/09/2025,09:15:00,6468.970,NA,conductivity,16.307
28/09/2025,09:20:00,6386.335,NA,conductivity,16.310
28/09/2025,09:25:00,6410.862,NA,conductivity,16.319
28/09/2025,09:30:00,6471.661,NA,conductivity,16.330
28/09/2025,09:35:00,6540.986,NA,conductivity,16.336
28/09/2025,09:40:00,6507.660,NA,conductivity,16.338
28/09/2025,09:45:00,6384.963,NA,conductivity,16.332
28/09/2025,09:50:00,6218.016,NA,conductivity,16.319
28/09/2025,09:55:00,6109.998,NA,conductivity,16.316
28/09/2025,10:00:00,6036.011,NA,conductivity,16.313
28/09/2025,10:05:00,5927.109,NA,conductivity,16.307
28/09/2025,10:10:00,5863.983,NA,conductivity,16.307
28/09/2025,10:15:00,5791.170,NA,conductivity,16.302
28/09/2025,10:20:00,5716.759,NA,conductivity,16.301
28/09/2025,10:25:00,5647.832,NA,conductivity,16.301
28/09/2025,10:30:00,5568.308,NA,conductivity,16.295
28/09/2025,10:35:00,5498.817,NA,conductivity,16.295
28/09/2025,10:40:00,5431.129,NA,conductivity,16.294
28/09/2025,10:45:00,5344.639,NA,conductivity,16.289
28/09/2025,10:50:00,5268.160,NA,conductivity,16.286
28/09/2025,10:55:00,5193.193,NA,conductivity,16.285
28/09/2025,11:00:00,5115.335,NA,conductivity,16.280
28/09/2025,11:05:00,5041.601,NA,conductivity,16.278
28/09/2025,11:10:00,4976.848,NA,conductivity,16.274
28/09/2025,11:15:00,4913.743,NA,conductivity,16.275
28/09/2025,11:20:00,4833.390,NA,conductivity,16.272
28/09/2025,11:25:00,4739.155,NA,conductivity,16.261
28/09/2025,11:30:00,4687.582,NA,conductivity,16.262
28/09/2025,11:35:00,4619.771,NA,conductivity,16.260
28/09/2025,11:40:00,4550.956,NA,conductivity,16.256
28/09/2025,11:45:00,4475.121,NA,conductivity,16.252
28/09/2025,11:50:00,4409.967,NA,conductivity,16.246
28/09/2025,11:55:00,4348.947,NA,conductivity,16.246
28/09/2025,12:00:00,4274.208,NA,conductivity,16.240
28/09/2025,12:05:00,4199.946,NA,conductivity,16.234
28/09/2025,12:10:00,4137.258,NA,conductivity,16.231
28/09/2025,12:15:00,4081.054,NA,conductivity,16.231
28/09/2025,12:20:00,4013.253,NA,conductivity,16.224
28/09/2025,12:25:00,3960.907,NA,conductivity,16.225
28/09/2025,12:30:00,3910.986,NA,conductivity,16.227
28/09/2025,12:35:00,3836.345,NA,conductivity,16.216
28/09/2025,12:40:00,3803.999,NA,conductivity,16.225
28/09/2025,12:45:00,3746.007,NA,conductivity,16.221
28/09/2025,12:50:00,3687.739,NA,conductivity,16.217
28/09/2025,12:55:00,3636.996,NA,conductivity,16.217
28/09/2025,13:00:00,3499.583,NA,conductivity,16.215
28/09/2025,13:05:00,3425.839,NA,conductivity,16.218
28/09/2025,13:10:00,3475.387,NA,conductivity,16.215
28/09/2025,13:15:00,3419.052,NA,conductivity,16.208
28/09/2025,13:20:00,3374.841,NA,conductivity,16.214
28/09/2025,13:25:00,3303.889,NA,conductivity,16.197
28/09/2025,13:30:00,3250.890,NA,conductivity,16.191
28/09/2025,13:35:00,3202.451,NA,conductivity,16.187
28/09/2025,13:40:00,3189.518,NA,conductivity,16.204
28/09/2025,13:45:00,3137.560,NA,conductivity,16.192
28/09/2025,13:50:00,3090.517,NA,conductivity,16.187
28/09/2025,13:55:00,3042.345,NA,conductivity,16.175
28/09/2025,14:00:00,2995.080,NA,conductivity,16.161
28/09/2025,14:05:00,2962.538,NA,conductivity,16.166
28/09/2025,14:10:00,2960.223,NA,conductivity,16.187
28/09/2025,14:15:00,2910.122,NA,conductivity,16.177
28/09/2025,14:20:00,2894.946,NA,conductivity,16.186
28/09/2025,14:25:00,2893.840,NA,conductivity,16.187
28/09/2025,14:30:00,2894.762,NA,conductivity,16.177
28/09/2025,14:35:00,2838.929,NA,conductivity,16.148
28/09/2025,14:40:00,2811.312,NA,conductivity,16.136
28/09/2025,14:45:00,2799.715,NA,conductivity,16.128
28/09/2025,14:50:00,2814.131,NA,conductivity,16.144
28/09/2025,14:55:00,2882.967,NA,conductivity,16.171
28/09/2025,15:00:00,2893.121,NA,conductivity,16.166
28/09/2025,15:05:00,2902.200,NA,conductivity,16.161
28/09/2025,15:10:00,2967.156,NA,conductivity,16.183
28/09/2025,15:15:00,3020.341,NA,conductivity,16.186
28/09/2025,15:20:00,3040.864,NA,conductivity,16.185
28/09/2025,15:25:00,3066.221,NA,conductivity,16.187
28/09/2025,15:30:00,3110.103,NA,conductivity,16.202
28/09/2025,15:35:00,3144.643,NA,conductivity,16.205
28/09/2025,15:40:00,3179.949,NA,conductivity,16.212
28/09/2025,15:45:00,3246.747,NA,conductivity,16.219
28/09/2025,15:50:00,3281.972,NA,conductivity,16.228
28/09/2025,15:55:00,3339.882,NA,conductivity,16.237
28/09/2025,16:00:00,3405.317,NA,conductivity,16.251
28/09/2025,16:05:00,3479.556,NA,conductivity,16.259
28/09/2025,16:10:00,3556.879,NA,conductivity,16.269
28/09/2025,16:15:00,3620.613,NA,conductivity,16.277
28/09/2025,16:20:00,3668.482,NA,conductivity,16.283
28/09/2025,16:25:00,3723.343,NA,conductivity,16.287
28/09/2025,16:30:00,3827.460,NA,conductivity,16.299
28/09/2025,16:35:00,3912.717,NA,conductivity,16.308
28/09/2025,16:40:00,3987.037,NA,conductivity,16.315
28/09/2025,16:45:00,4069.205,NA,conductivity,16.325
28/09/2025,16:50:00,4127.610,NA,conductivity,16.336
28/09/2025,16:55:00,4192.993,NA,conductivity,16.353
28/09/2025,17:00:00,4318.348,NA,conductivity,16.367
28/09/2025,17:05:00,4393.261,NA,conductivity,16.372
28/09/2025,17:10:00,4455.370,NA,conductivity,16.377
28/09/2025,17:15:00,4542.681,NA,conductivity,16.385
28/09/2025,17:20:00,4615.727,NA,conductivity,16.389
28/09/2025,17:25:00,4683.818,NA,conductivity,16.394
28/09/2025,17:30:00,4759.734,NA,conductivity,16.402
28/09/2025,17:35:00,4818.226,NA,conductivity,16.408
28/09/2025,17:40:00,4901.702,NA,conductivity,16.414
28/09/2025,17:45:00,4966.445,NA,conductivity,16.417
28/09/2025,17:50:00,5035.103,NA,conductivity,16.423
28/09/2025,17:55:00,5139.833,NA,conductivity,16.434
28/09/2025,18:00:00,5234.513,NA,conductivity,16.444
28/09/2025,18:05:00,5358.708,NA,conductivity,16.454
28/09/2025,18:10:00,5401.155,NA,conductivity,16.458
28/09/2025,18:15:00,5519.642,NA,conductivity,16.467
28/09/2025,18:20:00,5623.400,NA,conductivity,16.473
28/09/2025,18:25:00,5749.647,NA,conductivity,16.481
28/09/2025,18:30:00,5906.388,NA,conductivity,16.493
28/09/2025,18:35:00,6062.353,NA,conductivity,16.502
28/09/2025,18:40:00,6328.293,NA,conductivity,16.518
28/09/2025,18:45:00,6610.087,NA,conductivity,16.534
28/09/2025,18:50:00,6794.116,NA,conductivity,16.545
28/09/2025,18:55:00,6957.139,NA,conductivity,16.555
28/09/2025,19:00:00,7180.989,NA,conductivity,16.562
28/09/2025,19:05:00,7592.604,NA,conductivity,16.584
28/09/2025,19:10:00,7840.938,NA,conductivity,16.595
28/09/2025,19:15:00,8187.524,NA,conductivity,16.615
28/09/2025,19:20:00,8464.122,NA,conductivity,16.630
28/09/2025,19:25:00,8776.424,NA,conductivity,16.650
28/09/2025,19:30:00,8904.829,NA,conductivity,16.658
28/09/2025,19:35:00,9124.562,NA,conductivity,16.671
28/09/2025,19:40:00,9313.644,NA,conductivity,16.682
28/09/2025,19:45:00,9451.088,NA,conductivity,16.690
28/09/2025,19:50:00,9600.161,NA,conductivity,16.699
28/09/2025,19:55:00,9753.838,NA,conductivity,16.708
28/09/2025,20:00:00,9853.248,NA,conductivity,16.714
28/09/2025,20:05:00,10013.612,NA,conductivity,16.723
28/09/2025,20:10:00,10106.654,NA,conductivity,16.730
28/09/2025,20:15:00,10128.656,NA,conductivity,16.737
28/09/2025,20:20:00,10115.249,NA,conductivity,16.731
28/09/2025,20:25:00,10059.241,NA,conductivity,16.727
28/09/2025,20:30:00,9816.689,NA,conductivity,16.709
28/09/2025,20:35:00,9592.429,NA,conductivity,16.690
28/09/2025,20:40:00,9351.325,NA,conductivity,16.675
28/09/2025,20:45:00,9297.254,NA,conductivity,16.670
28/09/2025,20:50:00,9221.984,NA,conductivity,16.666
28/09/2025,20:55:00,8865.420,NA,conductivity,16.620
28/09/2025,21:00:00,8397.179,NA,conductivity,16.587
28/09/2025,21:05:00,8170.995,NA,conductivity,16.569
28/09/2025,21:10:00,7991.283,NA,conductivity,16.562
28/09/2025,21:15:00,7794.644,NA,conductivity,16.553
28/09/2025,21:20:00,7599.922,NA,conductivity,16.540
28/09/2025,21:25:00,6972.920,NA,conductivity,16.496
28/09/2025,21:30:00,6663.584,NA,conductivity,16.486
28/09/2025,21:35:00,6565.233,NA,conductivity,16.484
28/09/2025,21:40:00,6566.152,NA,conductivity,16.481
28/09/2025,21:45:00,6660.395,NA,conductivity,16.483
28/09/2025,21:50:00,6661.427,NA,conductivity,16.482
28/09/2025,21:55:00,6628.393,NA,conductivity,16.486
28/09/2025,22:00:00,6483.496,NA,conductivity,16.473
28/09/2025,22:05:00,6328.925,NA,conductivity,16.461
28/09/2025,22:10:00,6184.708,NA,conductivity,16.457
28/09/2025,22:15:00,6093.634,NA,conductivity,16.453
28/09/2025,22:20:00,6004.741,NA,conductivity,16.451
28/09/2025,22:25:00,5925.157,NA,conductivity,16.444
28/09/2025,22:30:00,5854.164,NA,conductivity,16.438
28/09/2025,22:35:00,5763.285,NA,conductivity,16.430
28/09/2025,22:40:00,5691.387,NA,conductivity,16.425
28/09/2025,22:45:00,5613.875,NA,conductivity,16.415
28/09/2025,22:50:00,5545.546,NA,conductivity,16.409
28/09/2025,22:55:00,5480.366,NA,conductivity,16.403
28/09/2025,23:00:00,5392.995,NA,conductivity,16.394
28/09/2025,23:05:00,5323.525,NA,conductivity,16.386
28/09/2025,23:10:00,5243.751,NA,conductivity,16.380
28/09/2025,23:15:00,5180.623,NA,conductivity,16.371
28/09/2025,23:20:00,5098.476,NA,conductivity,16.362
28/09/2025,23:25:00,5031.319,NA,conductivity,16.355
28/09/2025,23:30:00,4947.143,NA,conductivity,16.345
28/09/2025,23:35:00,4878.387,NA,conductivity,16.337
28/09/2025,23:40:00,4804.313,NA,conductivity,16.328
28/09/2025,23:45:00,4735.283,NA,conductivity,16.320
28/09/2025,23:50:00,4669.431,NA,conductivity,16.310
28/09/2025,23:55:00,4604.526,NA,conductivity,16.301
29/09/2025,00:00:00,4520.319,NA,conductivity,16.289
29/09/2025,00:05:00,4451.783,NA,conductivity,16.278
29/09/2025,00:10:00,4380.393,NA,conductivity,16.268
29/09/2025,00:15:00,4317.310,NA,conductivity,16.256
29/09/2025,00:20:00,4250.665,NA,conductivity,16.246
29/09/2025,00:25:00,4179.658,NA,conductivity,16.237
29/09/2025,00:30:00,4102.693,NA,conductivity,16.227
29/09/2025,00:35:00,4059.131,NA,conductivity,16.219
29/09/2025,00:40:00,3986.279,NA,conductivity,16.208
29/09/2025,00:45:00,3925.654,NA,conductivity,16.198
29/09/2025,00:50:00,3891.432,NA,conductivity,16.189
29/09/2025,00:55:00,3819.848,NA,conductivity,16.179
29/09/2025,01:00:00,3777.022,NA,conductivity,16.169
29/09/2025,01:05:00,3725.508,NA,conductivity,16.159
29/09/2025,01:10:00,3660.241,NA,conductivity,16.150
29/09/2025,01:15:00,3607.105,NA,conductivity,16.142
29/09/2025,01:20:00,3544.956,NA,conductivity,16.129
29/09/2025,01:25:00,3498.810,NA,conductivity,16.120
29/09/2025,01:30:00,3466.376,NA,conductivity,16.109
29/09/2025,01:35:00,3399.053,NA,conductivity,16.098
29/09/2025,01:40:00,3360.015,NA,conductivity,16.090
29/09/2025,01:45:00,3312.451,NA,conductivity,16.079
29/09/2025,01:50:00,3256.557,NA,conductivity,16.067
29/09/2025,01:55:00,3194.290,NA,conductivity,16.057
29/09/2025,02:00:00,3156.497,NA,conductivity,16.047
29/09/2025,02:05:00,3114.039,NA,conductivity,16.037
29/09/2025,02:10:00,3072.349,NA,conductivity,16.026
29/09/2025,02:15:00,3026.378,NA,conductivity,16.013
29/09/2025,02:20:00,2994.391,NA,conductivity,16.003
29/09/2025,02:25:00,2966.124,NA,conductivity,15.994
29/09/2025,02:30:00,2934.735,NA,conductivity,15.987
29/09/2025,02:35:00,2915.446,NA,conductivity,15.978
29/09/2025,02:40:00,2872.268,NA,conductivity,15.976
29/09/2025,02:45:00,2886.816,NA,conductivity,15.975
29/09/2025,02:50:00,2925.180,NA,conductivity,15.965
29/09/2025,02:55:00,2855.379,NA,conductivity,15.968
29/09/2025,03:00:00,2825.889,NA,conductivity,15.965
29/09/2025,03:05:00,2830.620,NA,conductivity,15.968
29/09/2025,03:10:00,2834.291,NA,conductivity,15.971
29/09/2025,03:15:00,2859.642,NA,conductivity,15.976
29/09/2025,03:20:00,2889.974,NA,conductivity,15.987
29/09/2025,03:25:00,2915.567,NA,conductivity,15.997
29/09/2025,03:30:00,2970.235,NA,conductivity,16.005
29/09/2025,03:35:00,3032.334,NA,conductivity,16.022
29/09/2025,03:40:00,3089.769,NA,conductivity,16.041
29/09/2025,03:45:00,3142.017,NA,conductivity,16.052
29/09/2025,03:50:00,3165.053,NA,conductivity,16.058
29/09/2025,03:55:00,3200.319,NA,conductivity,16.070
29/09/2025,04:00:00,3231.888,NA,conductivity,16.074
29/09/2025,04:05:00,3293.386,NA,conductivity,16.084
29/09/2025,04:10:00,3368.911,NA,conductivity,16.096
29/09/2025,04:15:00,3406.461,NA,conductivity,16.097
29/09/2025,04:20:00,3472.596,NA,conductivity,16.107
29/09/2025,04:25:00,3514.737,NA,conductivity,16.110
29/09/2025,04:30:00,3572.037,NA,conductivity,16.118
29/09/2025,04:35:00,3668.676,NA,conductivity,16.134
29/09/2025,04:40:00,3726.228,NA,conductivity,16.142
29/09/2025,04:45:00,3824.430,NA,conductivity,16.157
29/09/2025,04:50:00,3907.286,NA,conductivity,16.167
29/09/2025,04:55:00,3999.616,NA,conductivity,16.180
29/09/2025,05:00:00,4057.522,NA,conductivity,16.188
29/09/2025,05:05:00,4121.609,NA,conductivity,16.195
29/09/2025,05:10:00,4228.994,NA,conductivity,16.207
29/09/2025,05:15:00,4291.563,NA,conductivity,16.212
29/09/2025,05:20:00,4349.240,NA,conductivity,16.219
29/09/2025,05:25:00,4423.046,NA,conductivity,16.229
29/09/2025,05:30:00,4487.460,NA,conductivity,16.239
29/09/2025,05:35:00,4554.221,NA,conductivity,16.247
29/09/2025,05:40:00,4638.328,NA,conductivity,16.257
29/09/2025,05:45:00,4692.405,NA,conductivity,16.262
29/09/2025,05:50:00,4761.029,NA,conductivity,16.270
29/09/2025,05:55:00,4815.418,NA,conductivity,16.275
29/09/2025,06:00:00,4897.017,NA,conductivity,16.285
29/09/2025,06:05:00,4981.169,NA,conductivity,16.295
29/09/2025,06:10:00,5030.101,NA,conductivity,16.296
29/09/2025,06:15:00,5128.966,NA,conductivity,16.304
29/09/2025,06:20:00,5227.765,NA,conductivity,16.312
29/09/2025,06:25:00,5305.352,NA,conductivity,16.317
29/09/2025,06:30:00,5422.028,NA,conductivity,16.325
29/09/2025,06:35:00,5457.481,NA,conductivity,16.325
29/09/2025,06:40:00,5541.889,NA,conductivity,16.331
29/09/2025,06:45:00,5640.373,NA,conductivity,16.335
29/09/2025,06:50:00,5781.132,NA,conductivity,16.347
29/09/2025,06:55:00,5942.308,NA,conductivity,16.358
29/09/2025,07:00:00,6107.735,NA,conductivity,16.367
29/09/2025,07:05:00,6357.205,NA,conductivity,16.384
29/09/2025,07:10:00,6521.013,NA,conductivity,16.393
29/09/2025,07:15:00,6694.526,NA,conductivity,16.403
29/09/2025,07:20:00,6858.128,NA,conductivity,16.411
29/09/2025,07:25:00,7059.709,NA,conductivity,16.422
29/09/2025,07:30:00,7301.105,NA,conductivity,16.436
29/09/2025,07:35:00,7532.396,NA,conductivity,16.450
29/09/2025,07:40:00,7808.151,NA,conductivity,16.466
29/09/2025,07:45:00,8029.223,NA,conductivity,16.482
29/09/2025,07:50:00,8215.664,NA,conductivity,16.492
29/09/2025,07:55:00,8508.407,NA,conductivity,16.509
29/09/2025,08:00:00,8720.260,NA,conductivity,16.521
29/09/2025,08:05:00,8913.365,NA,conductivity,16.534
29/09/2025,08:10:00,9065.652,NA,conductivity,16.543
29/09/2025,08:15:00,9194.472,NA,conductivity,16.550
29/09/2025,08:20:00,9254.816,NA,conductivity,16.552
29/09/2025,08:25:00,9325.382,NA,conductivity,16.557
29/09/2025,08:30:00,9402.052,NA,conductivity,16.561
29/09/2025,08:35:00,9415.609,NA,conductivity,16.563
29/09/2025,08:40:00,9427.941,NA,conductivity,16.563
29/09/2025,08:45:00,9331.824,NA,conductivity,16.558
29/09/2025,08:50:00,9193.322,NA,conductivity,16.548
29/09/2025,08:55:00,9116.081,NA,conductivity,16.546
29/09/2025,09:00:00,8869.387,NA,conductivity,16.532
29/09/2025,09:05:00,8580.410,NA,conductivity,16.511
29/09/2025,09:10:00,8538.522,NA,conductivity,16.511
29/09/2025,09:15:00,8076.665,NA,conductivity,16.493
29/09/2025,09:20:00,7682.572,NA,conductivity,16.476
29/09/2025,09:25:00,7535.666,NA,conductivity,16.467
29/09/2025,09:30:00,7402.064,NA,conductivity,16.456
29/09/2025,09:35:00,7200.313,NA,conductivity,16.444
29/09/2025,09:40:00,6986.819,NA,conductivity,16.435
29/09/2025,09:45:00,6535.001,NA,conductivity,16.406
29/09/2025,09:50:00,6086.133,NA,conductivity,16.371
29/09/2025,09:55:00,6097.579,NA,conductivity,16.366
29/09/2025,10:00:00,6153.867,NA,conductivity,16.381
29/09/2025,10:05:00,6222.926,NA,conductivity,16.392
29/09/2025,10:10:00,6273.370,NA,conductivity,16.397
29/09/2025,10:15:00,6250.913,NA,conductivity,16.398
29/09/2025,10:20:00,6143.279,NA,conductivity,16.392
29/09/2025,10:25:00,6014.656,NA,conductivity,16.385
29/09/2025,10:30:00,5924.231,NA,conductivity,16.379
29/09/2025,10:35:00,5838.792,NA,conductivity,16.374
29/09/2025,10:40:00,5747.734,NA,conductivity,16.368
29/09/2025,10:45:00,5681.451,NA,conductivity,16.364
29/09/2025,10:50:00,5601.285,NA,conductivity,16.360
29/09/2025,10:55:00,5553.245,NA,conductivity,16.359
29/09/2025,11:00:00,5505.953,NA,conductivity,16.361
29/09/2025,11:05:00,5440.771,NA,conductivity,16.359
29/09/2025,11:10:00,5366.657,NA,conductivity,16.356
29/09/2025,11:15:00,5315.984,NA,conductivity,16.357
29/09/2025,11:20:00,5235.042,NA,conductivity,16.352
29/09/2025,11:25:00,5178.192,NA,conductivity,16.350
29/09/2025,11:30:00,5101.664,NA,conductivity,16.348
29/09/2025,11:35:00,5030.607,NA,conductivity,16.345
29/09/2025,11:40:00,4970.371,NA,conductivity,16.343
29/09/2025,11:45:00,4895.526,NA,conductivity,16.339
29/09/2025,11:50:00,4839.482,NA,conductivity,16.339
29/09/2025,11:55:00,4767.584,NA,conductivity,16.337
29/09/2025,12:00:00,4710.973,NA,conductivity,16.333
29/09/2025,12:05:00,4656.746,NA,conductivity,16.338
29/09/2025,12:10:00,4579.674,NA,conductivity,16.330
29/09/2025,12:15:00,4510.003,NA,conductivity,16.325
29/09/2025,12:20:00,4439.421,NA,conductivity,16.314
29/09/2025,12:25:00,4377.245,NA,conductivity,16.311
29/09/2025,12:30:00,4316.677,NA,conductivity,16.306
29/09/2025,12:35:00,4244.287,NA,conductivity,16.305
29/09/2025,12:40:00,4183.586,NA,conductivity,16.304
29/09/2025,12:45:00,4114.274,NA,conductivity,16.296
29/09/2025,12:50:00,4034.898,NA,conductivity,16.292
29/09/2025,12:55:00,3991.290,NA,conductivity,16.292
29/09/2025,13:00:00,3914.138,NA,conductivity,16.281
29/09/2025,13:05:00,3855.830,NA,conductivity,16.277
29/09/2025,13:10:00,3801.250,NA,conductivity,16.281
29/09/2025,13:15:00,3760.081,NA,conductivity,16.288
29/09/2025,13:20:00,3707.801,NA,conductivity,16.292
29/09/2025,13:25:00,3667.002,NA,conductivity,16.291
29/09/2025,13:30:00,3625.210,NA,conductivity,16.284
29/09/2025,13:35:00,3573.770,NA,conductivity,16.283
29/09/2025,13:40:00,3515.762,NA,conductivity,16.279
29/09/2025,13:45:00,3469.340,NA,conductivity,16.284
29/09/2025,13:50:00,3409.904,NA,conductivity,16.279
29/09/2025,13:55:00,3343.785,NA,conductivity,16.273
29/09/2025,14:00:00,3300.602,NA,conductivity,16.268
29/09/2025,14:05:00,3240.686,NA,conductivity,16.258
29/09/2025,14:10:00,3219.600,NA,conductivity,16.257
29/09/2025,14:15:00,3178.649,NA,conductivity,16.244
29/09/2025,14:20:00,3162.784,NA,conductivity,16.248
29/09/2025,14:25:00,3122.060,NA,conductivity,16.242
29/09/2025,14:30:00,3069.907,NA,conductivity,16.231
29/09/2025,14:35:00,3040.929,NA,conductivity,16.220
29/09/2025,14:40:00,2990.067,NA,conductivity,16.201
29/09/2025,14:45:00,2967.271,NA,conductivity,16.195
29/09/2025,14:50:00,2945.620,NA,conductivity,16.189
29/09/2025,14:55:00,2972.614,NA,conductivity,16.203
29/09/2025,15:00:00,2958.868,NA,conductivity,16.194
29/09/2025,15:05:00,2928.825,NA,conductivity,16.176
29/09/2025,15:10:00,2911.380,NA,conductivity,16.169
29/09/2025,15:15:00,2892.090,NA,conductivity,16.158
29/09/2025,15:20:00,2876.976,NA,conductivity,16.150
29/09/2025,15:25:00,2897.675,NA,conductivity,16.160
29/09/2025,15:30:00,2925.298,NA,conductivity,16.174
29/09/2025,15:35:00,2946.554,NA,conductivity,16.180
29/09/2025,15:40:00,2976.707,NA,conductivity,16.187
29/09/2025,15:45:00,3066.918,NA,conductivity,16.213
29/09/2025,15:50:00,3127.558,NA,conductivity,16.226
29/09/2025,15:55:00,3160.293,NA,conductivity,16.232
29/09/2025,16:00:00,3193.065,NA,conductivity,16.236
29/09/2025,16:05:00,3224.170,NA,conductivity,16.240
29/09/2025,16:10:00,3255.166,NA,conductivity,16.245
29/09/2025,16:15:00,3295.854,NA,conductivity,16.253
29/09/2025,16:20:00,3343.485,NA,conductivity,16.260
29/09/2025,16:25:00,3372.870,NA,conductivity,16.268
29/09/2025,16:30:00,3454.118,NA,conductivity,16.281
29/09/2025,16:35:00,3520.218,NA,conductivity,16.290
29/09/2025,16:40:00,3563.231,NA,conductivity,16.295
29/09/2025,16:45:00,3647.501,NA,conductivity,16.306
29/09/2025,16:50:00,3681.416,NA,conductivity,16.314
29/09/2025,16:55:00,3790.275,NA,conductivity,16.326
29/09/2025,17:00:00,3878.083,NA,conductivity,16.335
29/09/2025,17:05:00,3936.652,NA,conductivity,16.340
29/09/2025,17:10:00,4022.865,NA,conductivity,16.347
29/09/2025,17:15:00,4088.060,NA,conductivity,16.355
29/09/2025,17:20:00,4165.283,NA,conductivity,16.363
29/09/2025,17:25:00,4212.285,NA,conductivity,16.372
29/09/2025,17:30:00,4331.240,NA,conductivity,16.386
29/09/2025,17:35:00,4363.003,NA,conductivity,16.391
29/09/2025,17:40:00,4372.520,NA,conductivity,16.391
29/09/2025,17:45:00,4466.006,NA,conductivity,16.396
29/09/2025,17:50:00,4577.903,NA,conductivity,16.402
29/09/2025,17:55:00,4636.885,NA,conductivity,16.406
29/09/2025,18:00:00,4683.173,NA,conductivity,16.407
29/09/2025,18:05:00,4715.146,NA,conductivity,16.408
29/09/2025,18:10:00,4760.668,NA,conductivity,16.409
29/09/2025,18:15:00,4855.115,NA,conductivity,16.418
29/09/2025,18:20:00,4964.215,NA,conductivity,16.430
29/09/2025,18:25:00,5008.743,NA,conductivity,16.435
29/09/2025,18:30:00,5063.360,NA,conductivity,16.438
29/09/2025,18:35:00,5162.291,NA,conductivity,16.448
29/09/2025,18:40:00,5274.203,NA,conductivity,16.463
29/09/2025,18:45:00,5334.126,NA,conductivity,16.469
29/09/2025,18:50:00,5421.975,NA,conductivity,16.476
29/09/2025,18:55:00,5508.257,NA,conductivity,16.480
29/09/2025,19:00:00,5653.411,NA,conductivity,16.486
29/09/2025,19:05:00,5744.845,NA,conductivity,16.489
29/09/2025,19:10:00,5930.575,NA,conductivity,16.500
29/09/2025,19:15:00,6107.649,NA,conductivity,16.508
29/09/2025,19:20:00,6273.810,NA,conductivity,16.518
29/09/2025,19:25:00,6449.885,NA,conductivity,16.529
29/09/2025,19:30:00,6650.748,NA,conductivity,16.540
29/09/2025,19:35:00,6831.763,NA,conductivity,16.547
29/09/2025,19:40:00,7027.341,NA,conductivity,16.558
29/09/2025,19:45:00,7192.024,NA,conductivity,16.565
29/09/2025,19:50:00,7422.843,NA,conductivity,16.576
29/09/2025,19:55:00,7665.435,NA,conductivity,16.590
29/09/2025,20:00:00,7865.869,NA,conductivity,16.603
29/09/2025,20:05:00,8121.849,NA,conductivity,16.616
29/09/2025,20:10:00,8325.052,NA,conductivity,16.626
29/09/2025,20:15:00,8582.529,NA,conductivity,16.642
29/09/2025,20:20:00,8744.248,NA,conductivity,16.652
29/09/2025,20:25:00,8869.229,NA,conductivity,16.658
29/09/2025,20:30:00,9077.878,NA,conductivity,16.670
29/09/2025,20:35:00,9239.011,NA,conductivity,16.677
29/09/2025,20:40:00,9270.480,NA,conductivity,16.680
29/09/2025,20:45:00,9364.544,NA,conductivity,16.688
29/09/2025,20:50:00,9405.306,NA,conductivity,16.693
29/09/2025,20:55:00,9417.985,NA,conductivity,16.696
29/09/2025,21:00:00,9374.735,NA,conductivity,16.689
29/09/2025,21:05:00,9329.957,NA,conductivity,16.685
29/09/2025,21:10:00,9019.672,NA,conductivity,16.647
29/09/2025,21:15:00,8753.995,NA,conductivity,16.634
29/09/2025,21:20:00,8543.979,NA,conductivity,16.623
29/09/2025,21:25:00,8419.235,NA,conductivity,16.616
29/09/2025,21:30:00,8368.450,NA,conductivity,16.611
29/09/2025,21:35:00,7945.763,NA,conductivity,16.571
29/09/2025,21:40:00,7586.506,NA,conductivity,16.539
29/09/2025,21:45:00,7484.529,NA,conductivity,16.537
29/09/2025,21:50:00,7346.561,NA,conductivity,16.526
29/09/2025,21:55:00,7160.796,NA,conductivity,16.513
29/09/2025,22:00:00,6897.049,NA,conductivity,16.494
29/09/2025,22:05:00,6518.085,NA,conductivity,16.468
29/09/2025,22:10:00,6047.132,NA,conductivity,16.443
29/09/2025,22:15:00,5970.948,NA,conductivity,16.445
29/09/2025,22:20:00,6041.305,NA,conductivity,16.447
29/09/2025,22:25:00,6091.239,NA,conductivity,16.445
29/09/2025,22:30:00,6152.013,NA,conductivity,16.452
29/09/2025,22:35:00,6141.709,NA,conductivity,16.457
29/09/2025,22:40:00,6050.683,NA,conductivity,16.451
29/09/2025,22:45:00,5935.635,NA,conductivity,16.440
29/09/2025,22:50:00,5833.460,NA,conductivity,16.435
29/09/2025,22:55:00,5745.060,NA,conductivity,16.431
29/09/2025,23:00:00,5656.587,NA,conductivity,16.427
29/09/2025,23:05:00,5582.933,NA,conductivity,16.423
29/09/2025,23:10:00,5527.429,NA,conductivity,16.419
29/09/2025,23:15:00,5477.187,NA,conductivity,16.414
29/09/2025,23:20:00,5422.072,NA,conductivity,16.407
